Version,Key,Segment,Segment Title,Segment Definition,Family,Family Title,Family Definition,Class,Class Title,Class Definition,Commodity,Commodity Title,Commodity Definition,Synonym,Acronym
UNv260801,143030,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232500,Educational or reference software,Software for developing tools for learning.,43232504,Route navigation software,Software for assisting the user in managing a user in moving from one geography to another in a selected path or route.,,
UNv260801,144143,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232500,Educational or reference software,Software for developing tools for learning.,43232505,Multi-media educational software,"Multi-media software that often uses adventure storylines, gaming elements and friendly characters to stimulate and educate children. The emphasis is on the Child exploring a virtual world or adventure that makes the learning process fun.",,
UNv260801,144238,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232500,Educational or reference software,Software for developing tools for learning.,43232507,Dictionary software,,,
UNv260801,178031,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232500,Educational or reference software,Software for developing tools for learning.,43232509,Voice synthesizer and recognition software,"Software capable of processing a persons voice with purposes of identification, education, guidance to disabled people and other scientific character purposes.",,
UNv260801,178651,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232500,Educational or reference software,Software for developing tools for learning.,43232510,Geographic information system,"A system which integrates hardware, software, and data for capturing, managing, analyzing, and displaying all forms of geographically referenced information",,
UNv260801,105037,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232601,Aviation ground support software,"Aviation ground support software are software developed for the entire gamut of aircraft support from ground which includes aircraft maintenence, baggage handling and other infrastructure which support the aircraft at ground.",,
UNv260801,104952,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232603,Facilities management software,"Facilities management software are used to optimise the resources of a company. They offer built-in reporting capability for moves, assets, space availability,schedule personnel relocation ahead of time and much more. Provision is available for ad-hoc custom report generation to meet the unique needs of the company. Some of the facilities management softwares are IMPACT XP and ARCHITOSH for Macintosh computers",,
UNv260801,104968,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232604,Computer aided design CAD software,"Computer aided design software is a software used to design various engineering, architectural, and industrial objects.",,
UNv260801,111219,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232605,Analytical or scientific software,"Analytical or scientific software are specialised software used for scientific research and analysis by capturing data and performing complex analysis with report,graph and image generating facilities for the scientific community.",,
UNv260801,117556,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232606,Compliance software,"Compliance Softwares serves users by providing software tools and support documents which enable clients to effectively monitor, check, and if necessary, correct essential areas of control. These softwares help with achieving compliance with federal, state, standard or local regulations devices.",,
UNv260801,105036,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232607,Flight control software,"Flight control software is a software which can correctly identify and respond to changes in aircraft stability and control characteristics, and immediately adjust the control system to maintain the best possible flight performance under both normal and adverse conditions.",,
UNv260801,112961,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232608,Industrial control software,"Industrial control software is a software that controls, configures and monitors intelligent industrial control devices by operation from a computer or microprocessor.",,
UNv260801,117559,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232609,Library software,"Software to automate acquisition, cataloging, searching, and circulation functions for books and other library materials.",,
UNv260801,117560,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232610,Medical software,"This software tool is used for evaluating,planning or redesigning hospitals and other healthcare procedures.The animation and graphical output reports show the behavior of certain patients and their perfomance. some softwares like EMR software,X Link Software etc will come under this title.",,
UNv260801,105035,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232611,Point of sale POS software,Point of sale software are software which are used in sales outlets to register products sold in the outlet.They bill the products sold and give the sales of the day.They generate reports on the sales made.,,
UNv260801,122205,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232612,Computer aided manufacturing CAM software,"Computer aided manufacturing software are specialised programs installed on computers which automate the manufacturing process, particularly the fabrication, assembly, and control aspects of manufacturing.",,
UNv260801,164914,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232613,Manufacturing execution system MES software,A software application that companies can use to measure and control critical production activities.,,
UNv260801,176798,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232614,Computer aided design CAD and computer aided manufacturing CAM system,Software that includes the computer aided design CAD to design an object and the computer aided manufacturing CAM program to make product.,,
UNv260801,178033,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232616,Legal management software,"Legal software that allows to control pending appointments, consultations, procedure status, plaintiffs and defendants, pending and received documents, fees for procedures with their corresponding reports and graphs.",,
UNv260801,267202,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232600,Industry specific software,"All industry control,aviation support ,flight control software come under this class.",43232620,Risk management data and analysis software,"Software which provides users with access to consortium risk event data, analytics, and contributions to anonymized risk intelligence.",,
UNv260801,117563,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232700,Network applications software,Software that enables or automates functions relevant to network applications,43232701,Application server software,Software to enable application server capabilities,,
UNv260801,105020,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232700,Network applications software,Software that enables or automates functions relevant to network applications,43232702,Desktop communications software,"Desktop communications software is a software tool that co-ordinates the telephone system, address book, fax and e-mail to enable a user to keep in touch with more people more efficiently while working on a computer. Its a handy tool for the home and small business.",,
UNv260801,105022,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232700,Network applications software,Software that enables or automates functions relevant to network applications,43232703,Interactive voice response software,"Interactive voice response software is a software used in PBX and voice mail systems, that uses a prerecorded database of voice messages to present options to a user, typically over telephone lines. User input is retrieved via DTMF tone key presses.When used in conjunction with voice mail, for example, these systems typically allow users to store, retrieve, and route messages, as well as interact with an underlying database server which may allow for automated transactions and data processing.",,
UNv260801,117566,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232700,Network applications software,Software that enables or automates functions relevant to network applications,43232704,Internet directory services software,Software to enable and deliver directory services,,
UNv260801,122252,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232700,Network applications software,Software that enables or automates functions relevant to network applications,43232705,Internet browser software,"Internet browsing software is a program which allows a person to read hypertext. The browser gives some means of viewing the contents of pages and of navigating from one page to another. Netscape Navigator, NCSA Mosaic, Lynx, and W3 are examples for browsers for the World-Wide Web. They act as clients to remote web servers.",,
UNv260801,117568,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232800,Network management software,"A software developed to view relevant information collected from network devices and application sources through a central point of control. It is used for security purposes, control network communication and help human administrators configure and maintain a network.",43232801,Network monitoring software,"Software to monitor, analyze, and detect network systems.",,
UNv260801,117569,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232800,Network management software,"A software developed to view relevant information collected from network devices and application sources through a central point of control. It is used for security purposes, control network communication and help human administrators configure and maintain a network.",43232802,Network operating system enhancement software,Operating system enhancement software are used to optimise the operations of a OS software in order to finetune it for peak performance in terms of speed and reliability.,,
UNv260801,117570,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232800,Network management software,"A software developed to view relevant information collected from network devices and application sources through a central point of control. It is used for security purposes, control network communication and help human administrators configure and maintain a network.",43232803,Optical network management software,Software to create and manage optical networks,,
UNv260801,122239,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232800,Network management software,"A software developed to view relevant information collected from network devices and application sources through a central point of control. It is used for security purposes, control network communication and help human administrators configure and maintain a network.",43232804,Administration software,"Administration software is used to manage computers, perpherials and printers in a network.They are capable of distributing software from a central computer, detect every machine on the network, track hardware and software configurations, send key information to a central database and perform other tasks.",,
UNv260801,146233,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232800,Network management software,"A software developed to view relevant information collected from network devices and application sources through a central point of control. It is used for security purposes, control network communication and help human administrators configure and maintain a network.",43232805,Internet protocol IP multimedia subsystem software,Software concerning IMS (IP Multimedia Subsystem - internet platform),,
UNv260801,266977,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232800,Network management software,"A software developed to view relevant information collected from network devices and application sources through a central point of control. It is used for security purposes, control network communication and help human administrators configure and maintain a network.",43232806,Cloud-based management software,"Software designed to address the challenge of streamlining and optimizing the complex tasks involved in managing hybrid, private, and public cloud-based systems and infrastructure. The software gathers and employs flexible and scalable cloud management tools designed to help enterprises pursue their cloud computing strategies.",,
UNv260801,117572,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232901,Access software,Remote access software is a software that enables remote access of a computer system in a network.,,
UNv260801,105017,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232902,Communications server software,"Communications server software is a software that provides voice, fax and data messaging solutions for an office or workgroup.",,
UNv260801,117574,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232903,Contact center software,Software to enable contact center applications,,
UNv260801,117575,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232904,Fax software,Software to enable fax capabilities,,
UNv260801,117576,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232905,LAN software,"System management software is used by system managers, aiming to minimise the use of excessive, redundant resources to address the overlapping requirements of performance balancing, network management, reducing outages, system maintenance costs, diagnosis and repair, and migration to new hardware and software system versions.",,
UNv260801,117578,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232907,Storage networking software,Storage management software is a software that enables network administrators to route backup data from various devices on a network to another device such as a server or a magnetic tape backup unit. This is done either to make use of a high-capacity storage system such as a tape juke-box or for disaster protection.,,
UNv260801,105015,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232908,Switch or router software,"Router software is a software that acts as a router between a LAN and a PPP or SLIP link, and allows transparent access from the LAN to the Internet using a single IP address through network address translation (NAT). It can also act as a PPP server for dial-in connections, or route between LANs.",,
UNv260801,117580,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232909,WAN switching software and firmware,Software to enable WAN capabilities in a network,,
UNv260801,117581,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232910,Wireless software,Software to enable Wireless capabilities in a network,,
UNv260801,122234,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232911,Network connectivity terminal emulation software,"A program that allows a computer to act like a particular brand of terminal, e.g. a vt-100. The computer thus appears as a terminal to the host computer and accepts the same escape sequences for functions such as cursor positioning and clearing the screen. xterm is a terminal emulator for the X Window System.",,
UNv260801,122237,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232912,Gateway software,Gateway software is a software that enables data flow between two networks.,,
UNv260801,122244,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232913,Bridge software,Bridge software is a software used in a device which forwards traffic between network segments based on data link layer information. These segments would have a common network layer address.,,
UNv260801,122229,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232915,Platform interconnectivity software,Platform interconnectivity software is an interfacing software which facilitates the communication between computers running different operating systems.,,
UNv260801,266978,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43232900,Networking software,This class includes all the catogories of software used for networking and management of the resources in a network.,43232917,Software defined networking/ virtualization software,"Software-Defined Networking (SDN) is an emerging architecture that is dynamic, manageable, cost-effective, and adaptable, making it ideal for the high-bandwidth, dynamic nature of today's applications. This architecture decouples the network control and forwarding functions enabling the network control to become directly programmable and the underlying infrastructure to be abstracted for applications and network services.",,
UNv260801,117583,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233000,Operating environment software,Software that controls the execution of application programs and may provide various services.It serves as an interface between the user and computer system .It runs and supports the system hardware .,43233001,Filesystem software,Software to manage and create a file system for a computing device,,
UNv260801,105006,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233000,Operating environment software,Software that controls the execution of application programs and may provide various services.It serves as an interface between the user and computer system .It runs and supports the system hardware .,43233002,Network operation system software,"An operating system that includes special functions for connecting computers and devices into a local-area network (LAN); Software that enhances a basic operating system by adding networking features and runs networking devices such as routers and switches. An operating system which includes software to communicate with other computers via a network. This allows resources such as files, application programs, and printers to be shared between computers.",,
UNv260801,104946,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233000,Operating environment software,Software that controls the execution of application programs and may provide various services.It serves as an interface between the user and computer system .It runs and supports the system hardware .,43233004,Operating system software,Software to provide the operation interface to the computer and provide higher level services and APIs,,
UNv260801,203404,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233000,Operating environment software,Software that controls the execution of application programs and may provide various services.It serves as an interface between the user and computer system .It runs and supports the system hardware .,43233007,Computer imaging software,Software which will image a computer's operating system and files such that it can be utilized to set up computers with a consistent set up.,,
UNv260801,117591,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233200,Security and protection software,File security or data security software are used to prevent access to files or data by allowing only authorised users to access them.They employ password protection or encryption methods on files or data to do their job.,43233201,Authentication server software,Software to enable and manage security authentification,,
UNv260801,117593,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233200,Security and protection software,File security or data security software are used to prevent access to files or data by allowing only authorised users to access them.They employ password protection or encryption methods on files or data to do their job.,43233203,Network security or virtual private network VPN management software,Software to manage network access abilities.,,
UNv260801,117594,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233200,Security and protection software,File security or data security software are used to prevent access to files or data by allowing only authorised users to access them.They employ password protection or encryption methods on files or data to do their job.,43233204,Network security and virtual private network VPN equipment software,Software to configure or maintain security and VPN equipment,,
UNv260801,117595,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233200,Security and protection software,File security or data security software are used to prevent access to files or data by allowing only authorised users to access them.They employ password protection or encryption methods on files or data to do their job.,43233205,Transaction security and virus protection software,"Virus protection software are programs to detect and remove computer viruses. The simplest kind scans executable files and boot blocks for a list of known viruses. Others are constantly active, attempting to detect the actions of general classes of viruses.",,
UNv260801,266979,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233200,Security and protection software,File security or data security software are used to prevent access to files or data by allowing only authorised users to access them.They employ password protection or encryption methods on files or data to do their job.,43233206,Cloud-based protection or security software,"Software designed to extend user security from device to cloud with data visibility, data loss prevention, and advanced threat protection on a platform that supports an open ecosystem.",,
UNv260801,117601,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233402,Data conversion software,Software to convert dates from one format to another,,
UNv260801,110963,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233403,Data compression software,"Compression utilities are software used for coding of data to save storage space or transmission time. Reduces the KB size of files and directories by temporarily removing spaces. Some of the utilities used are PKZIP,ZIP,WINZIP and GZIP.",,
